species,decimalLatitude,decimalLongitude,eventDate,geometry
Physcomitrella patens,39.584327,-83.001908,2017-08-25,POINT (-83.001908 39.584327)
Physcomitrella patens,60.111656,10.3017,2011-10-23,POINT (10.3017 60.111656)
Physcomitrella patens,60.124944,10.245906,2011-10-24,POINT (10.245906 60.124944)
Physcomitrella patens,48.90486,17.05264,2017-10-01,POINT (17.05264 48.90486)
Physcomitrella patens,49.12642,16.20094,2017-10-18,POINT (16.20094 49.12642)
Physcomitrella patens,48.96142,17.09586,2017-10-01,POINT (17.09586 48.96142)
Physcomitrella patens,48.93139,17.06458,2017-10-01,POINT (17.06458 48.93139)
Physcomitrella patens,49.00047,16.16403,2016-09-25,POINT (16.16403 49.00047)
Physcomitrella patens,42.32,3.18,1982-10-30,POINT (3.18 42.32)
Physcomitrella patens,59.93937,17.40606,2019-07-09,POINT (17.40606 59.93937)
Physcomitrella patens,36.639444,-89.293611,2016-11-19,POINT (-89.293611 36.639444)
Physcomitrella patens,36.639444,-89.293611,2016-11-19,POINT (-89.293611 36.639444)
Physcomitrella patens,36.5536,-89.43983,2016-11-19,POINT (-89.43983 36.5536)
Physcomitrella patens,36.614444,-89.284167,2016-11-19,POINT (-89.284167 36.614444)
Physcomitrella patens,36.639444,-89.293611,2016-11-19,POINT (-89.293611 36.639444)
Physcomitrella patens,36.64,-89.293333,2016-11-19,POINT (-89.293333 36.64)
Physcomitrella patens,36.639722,-89.294167,2016-11-19,POINT (-89.294167 36.639722)
Physcomitrella patens,43.633333,-79.466667,1939-09-17,POINT (-79.466667 43.633333)
Physcomitrella patens,43.633333,-79.466667,1939-09-17,POINT (-79.466667 43.633333)
Physcomitrella patens,53.978447,-2.852944,,POINT (-2.852944 53.978447)
Physcomitrella patens,36.767387,137.46935,,POINT (137.46935 36.767387)
Physcomitrella patens,42.98,-2.68,1988-12-27,POINT (-2.68 42.98)
Physcomitrella patens,42.27,3.12,1982-10-30,POINT (3.12 42.27)
Physcomitrella patens,42.98,-2.67,1988-12-27,POINT (-2.67 42.98)
Physcomitrella patens,37.720278,-89.611389,2003-10-13,POINT (-89.611389 37.720278)
Physcomitrella patens,46.97944,15.72917,2018-09-06,POINT (15.72917 46.97944)
Physcomitrella patens,59.63307,17.072171,1873-09,POINT (17.072171 59.63307)
Physcomitrella patens,39.11395,-77.499711,1958-08-22,POINT (-77.499711 39.11395)
Physcomitrella patens,43.633333,-79.466667,1939-10,POINT (-79.466667 43.633333)
Physcomitrella patens,43.842222,-79.661389,1955-10-29,POINT (-79.661389 43.842222)
Physcomitrella patens,43.90212,-79.65271,1949-10-31,POINT (-79.65271 43.90212)
Physcomitrella patens,43.633333,-79.466667,1939-09-17,POINT (-79.466667 43.633333)
Physcomitrella patens,59.76582,17.57984,2018-10-13,POINT (17.57984 59.76582)
Physcomitrella patens,37.231,-8.724,2009-09-27,POINT (-8.724 37.231)
Physcomitrella patens,42.879,-2.541,1988,POINT (-2.541 42.879)
Physcomitrella patens,42.23,3.06,1982,POINT (3.06 42.23)
Physcomitrella patens,37.09,-7.82,1982,POINT (-7.82 37.09)
Physcomitrella patens,39.960883,-89.723994,1879-10-24,POINT (-89.723994 39.960883)
Physcomitrella patens,43.8,-79.7,1955-10-29,POINT (-79.7 43.8)
Physcomitrella patens,49.48,-119.59,2015-06-24,POINT (-119.59 49.48)
Physcomitrella patens,34.2,134.0,2008-01-23,POINT (134 34.2)
Physcomitrella patens,35.9,139.7,2010-11-18,POINT (139.7 35.9)
Physcomitrella patens,51.2207,-120.1624,2002-11-18,POINT (-120.1624 51.2207)
Physcomitrella patens,49.4075,-120.5645,2005-07-15,POINT (-120.5645 49.4075)
Physcomitrella patens,50.5,-116.0,1977-08-19,POINT (-116 50.5)
Physcomitrella patens,49.0679,-119.4937,2006-09-26,POINT (-119.4937 49.0679)
Physcomitrella patens,49.0679,-119.4937,2006-09-19,POINT (-119.4937 49.0679)
Physcomitrella patens,49.0679,-119.4937,2006-09-20,POINT (-119.4937 49.0679)
Physcomitrella patens,49.0679,-119.4937,2006-09-28,POINT (-119.4937 49.0679)
Physcomitrella patens,50.5,-116.0,1978-08-22,POINT (-116 50.5)
Physcomitrella patens,50.7241,-120.5063,2002-12-23,POINT (-120.5063 50.7241)
Physcomitrella patens,48.8,16.8,1951-10-10,POINT (16.8 48.8)
Physcomitrella patens,49.084,-119.498,2013-10-02,POINT (-119.498 49.084)
Physcomitrella patens,45.6058,-73.8296,2016-08-20,POINT (-73.8296 45.6058)
Physcomitrella patens,51.8,4.4,2015-10-17,POINT (4.4 51.8)
Physcomitrella patens,51.85,5.95,2015-10-04,POINT (5.95 51.85)
Physcomitrella patens,51.9,5.55,2016-09-16,POINT (5.55 51.9)
Physcomitrella patens,52.2,6.15,2016-11-09,POINT (6.15 52.2)
Physcomitrella patens,52.2,6.15,2016-11-17,POINT (6.15 52.2)
Physcomitrella patens,51.9,5.55,2016-12-17,POINT (5.55 51.9)
Physcomitrella patens,51.75,4.8,2017-01-10,POINT (4.8 51.75)
Physcomitrella patens,51.8,4.75,2017-01-27,POINT (4.75 51.8)
Physcomitrella patens,51.85,4.55,2017-07-07,POINT (4.55 51.85)
Physcomitrella patens,51.65,5.95,2018-02-07,POINT (5.95 51.65)
Physcomitrella patens,51.95,5.65,2018-10-07,POINT (5.65 51.95)
Physcomitrella patens,51.95,5.9,2018-11-03,POINT (5.9 51.95)
Physcomitrella patens,51.85,6.0,2009-10-27,POINT (6 51.85)
Physcomitrella patens,51.95,5.9,2011-08-16,POINT (5.9 51.95)
Physcomitrella patens,51.85,6.0,2012-12-16,POINT (6 51.85)
Physcomitrella patens,51.85,5.7,2013-09-07,POINT (5.7 51.85)
Physcomitrella patens,59.195921,10.823909,2012-08-27,POINT (10.823909 59.195921)
Physcomitrella patens,46.92361,15.39083,2018-10-06,POINT (15.39083 46.92361)
Physcomitrella patens,46.94389,15.60083,2018-10-10,POINT (15.60083 46.94389)
Physcomitrella patens,41.718427,-73.852634,1933-10-11,POINT (-73.852634 41.718427)
Physcomitrella patens,39.62,-82.53,,POINT (-82.53 39.62)
Physcomitrella patens,42.652579,-73.756232,,POINT (-73.756232 42.652579)
Physcomitrella patens,35.93,139.73,2010-11-18,POINT (139.73 35.93)
Physcomitrella patens,39.62,-82.53,1852,POINT (-82.53 39.62)
Physcomitrella patens,42.581713,-76.634915,1913-11,POINT (-76.634915 42.581713)
Physcomitrella patens,37.022296,-89.883681,1950-08-17,POINT (-89.883681 37.022296)
Physcomitrella patens,36.301078,-89.690268,1950-08-19,POINT (-89.690268 36.301078)
Physcomitrella patens,36.1744,-78.8622,2008-02-14,POINT (-78.8622 36.1744)
Physcomitrella patens,44.89275,-93.180774,1894-10-01,POINT (-93.180774 44.89275)
Physcomitrella patens,45.70131,-122.8108,1998-11-07,POINT (-122.8108 45.70131)
Physcomitrella patens,39.62,-82.53,,POINT (-82.53 39.62)
Physcomitrella patens,36.552428,-90.330173,1950-08-17,POINT (-90.330173 36.552428)
Physcomitrella patens,37.7203,-89.6114,2003-10-13,POINT (-89.6114 37.7203)
Physcomitrella patens,51.981873,5.99064,2015-08-06,POINT (5.99064 51.981873)
Physcomitrella patens,51.861311,5.84442,2016-09-08,POINT (5.84442 51.861311)
Physcomitrella patens,52.497323,6.06022,2017-09-01,POINT (6.06022 52.497323)
Physcomitrella patens,51.871903,5.82718,2016-09-15,POINT (5.82718 51.871903)
Physcomitrella patens,52.463193,6.08614,2016-10-10,POINT (6.08614 52.463193)
Physcomitrella patens,52.468753,6.08038,2016-10-10,POINT (6.08038 52.468753)
Physcomitrella patens,52.004353,6.07667,2015-07-23,POINT (6.07667 52.004353)
Physcomitrella patens,51.861401,5.84442,2016-09-08,POINT (5.84442 51.861401)
Physcomitrella patens,52.002053,5.10649,2016-10-11,POINT (5.10649 52.002053)
Physcomitrella patens,51.967903,5.01879,2017-08-13,POINT (5.01879 51.967903)
Physcomitrella patens,52.002433,5.11947,2016-08-25,POINT (5.11947 52.002433)
Physcomitrella patens,51.961463,4.97822,2017-08-13,POINT (4.97822 51.961463)
Physcomitrella patens,51.981333,5.991,2015-08-06,POINT (5.991 51.981333)
Physcomitrella patens,52.463193,6.08614,2016-10-10,POINT (6.08614 52.463193)
Physcomitrella patens,52.001923,5.08484,2016-08-20,POINT (5.08484 52.001923)
Physcomitrella patens,51.880363,5.78659,2016-08-25,POINT (5.78659 51.880363)
Physcomitrella patens,52.463193,6.08614,2016-10-10,POINT (6.08614 52.463193)
Physcomitrella patens,49.5059,6.13569,1983-12-31,POINT (6.13569 49.5059)
Physcomitrella patens,49.87,5.82909,1990-12-31,POINT (5.82909 49.87)
Physcomitrella patens,49.6298,6.26484,1991-12-31,POINT (6.26484 49.6298)
Physcomitrella patens,49.6371,6.36207,2001-12-31,POINT (6.36207 49.6371)
Physcomitrella patens,49.5346,6.0262,1993-12-31,POINT (6.0262 49.5346)
Physcomitrella patens,49.5361,5.91571,2000-12-31,POINT (5.91571 49.5361)
Physcomitrella patens,49.5509,6.13734,1982-12-31,POINT (6.13734 49.5509)
Physcomitrella patens,49.5885,6.02805,1983-12-31,POINT (6.02805 49.5885)
Physcomitrella patens,49.9058,5.84411,1991-12-31,POINT (5.84411 49.9058)
Physcomitrella patens,51.891162,-4.853373,2003-09,POINT (-4.853373 51.891162)
Physcomitrella patens,51.711092,-4.14426,2002-10,POINT (-4.14426 51.711092)
Physcomitrella patens,43.842222,-79.661389,1955-10-29,POINT (-79.661389 43.842222)
Physcomitrella patens,43.955526,-79.65659,1949-10-31,POINT (-79.65659 43.955526)
Physcomitrella patens,43.642062,-79.475656,1939-10,POINT (-79.475656 43.642062)
Physcomitrella patens,59.0707,9.6649,2017-10-17,POINT (9.6649 59.0707)
Physcomitrella patens,59.1904,10.8236,2012-09-15,POINT (10.8236 59.1904)
Physcomitrella patens,59.1959,10.824,2012-08-27,POINT (10.824 59.1959)
Physcomitrella patens,47.97278,17.05497,2017-09-23,POINT (17.05497 47.97278)
Physcomitrella patens,47.97278,17.05497,2017-09-16,POINT (17.05497 47.97278)
Physcomitrella patens,41.526144,-87.889219,1899-11-06,POINT (-87.889219 41.526144)
Physcomitrella patens,43.633333,-79.466667,1939-09-17,POINT (-79.466667 43.633333)
Physcomitrella patens,45.5,-73.583333,1921-10,POINT (-73.583333 45.5)
Physcomitrella patens,43.6374425,-79.4571452,1939-08-20,POINT (-79.4571452 43.6374425)
Physcomitrella patens,43.6333,-79.4667,1939-09-17,POINT (-79.4667 43.6333)
Physcomitrella patens,43.6466425,-79.4763458,1939-09-17,POINT (-79.4763458 43.6466425)
Physcomitrella patens,43.8422,-79.6614,1955-10-29,POINT (-79.6614 43.8422)
Physcomitrella patens,43.8422,-79.6614,1955-10-29,POINT (-79.6614 43.8422)
Physcomitrella patens,58.608637,13.353716,1925-09-26,POINT (13.353716 58.608637)
Physcomitrella patens,42.32,3.18,1982-10-30,POINT (3.18 42.32)
Physcomitrella patens,42.95,-2.69,1988-12-27,POINT (-2.69 42.95)
Physcomitrella patens,35.93333,139.73333,2010-11-18,POINT (139.73333 35.93333)
Physcomitrella patens,59.070697,9.66493,2017-10-17,POINT (9.66493 59.070697)
Physcomitrella patens,58.7325,68.691667,2014-07-16,POINT (68.691667 58.7325)
Physcomitrella patens,55.266667,49.333333,2005-10-03,POINT (49.333333 55.266667)
Physcomitrella patens,59.800841,39.094939,1891-09-04,POINT (39.094939 59.800841)
Physcomitrella patens,57.05,56.6,2005-08-17,POINT (56.6 57.05)
Physcomitrella patens,54.75,40.916667,1999-09-29,POINT (40.916667 54.75)
Physcomitrella patens,54.766667,56.1,1997-09-28,POINT (56.1 54.766667)
Physcomitrella patens,44.758333,37.480556,2004-06-08,POINT (37.480556 44.758333)
Physcomitrella patens,55.601585,-2.787162,2013-09-14,POINT (-2.787162 55.601585)
Physcomitrella patens,59.89176,17.8819,2013-09-01,POINT (17.8819 59.89176)
Physcomitrella patens,59.89114,17.8821,2013-09-01,POINT (17.8821 59.89114)
Physcomitrella patens,59.89093,17.88213,2013-09-01,POINT (17.88213 59.89093)
Physcomitrella patens,60.20014,16.49298,2016-10-25,POINT (16.49298 60.20014)
Physcomitrella patens,60.20014,16.49298,2016-10-25,POINT (16.49298 60.20014)
Physcomitrella patens,60.1995,16.49329,2016-10-25,POINT (16.49329 60.1995)
Physcomitrella patens,60.1995,16.49329,2016-10-25,POINT (16.49329 60.1995)
Physcomitrella patens,56.85354,16.61599,2016-10-05,POINT (16.61599 56.85354)
Physcomitrella patens,56.85456,16.61761,2016-10-05,POINT (16.61761 56.85456)
Physcomitrella patens,56.85453,16.61766,2016-10-05,POINT (16.61766 56.85453)
Physcomitrella patens,56.85354,16.61599,2016-10-05,POINT (16.61599 56.85354)
Physcomitrella patens,63.388,10.44,2002-08-17,POINT (10.44 63.388)
Physcomitrella patens,59.784,10.767,1980-08-11,POINT (10.767 59.784)
Physcomitrella patens,59.9315,10.6998,1894-08-27,POINT (10.6998 59.9315)
Physcomitrella patens,60.2824,11.2606,1918-09-08,POINT (11.2606 60.2824)
Physcomitrella patens,59.7913,10.7729,1884-10-19,POINT (10.7729 59.7913)
Physcomitrella patens,62.6073,9.6331,1882-09-06,POINT (9.6331 62.6073)
Physcomitrella patens,59.4406,11.1785,2004-04-28,POINT (11.1785 59.4406)
Physcomitrella patens,61.0835,6.5804,,POINT (6.5804 61.0835)
Physcomitrella patens,59.8579,10.4729,1880-09-11,POINT (10.4729 59.8579)
Physcomitrella patens,59.7913,10.7729,1884-10,POINT (10.7729 59.7913)
Physcomitrella patens,53.11,14.02,2008-10-22,POINT (14.02 53.11)
Physcomitrella patens,53.09,13.98,2008-10-24,POINT (13.98 53.09)
Physcomitrella patens,51.837131,5.38582,1999-09-09,POINT (5.38582 51.837131)
Physcomitrella patens,51.870083,5.8387,2001-08-08,POINT (5.8387 51.870083)
Physcomitrella patens,52.079483,6.16779,2008-07-14,POINT (6.16779 52.079483)
Physcomitrella patens,51.879413,6.00443,2001-09-03,POINT (6.00443 51.879413)
Physcomitrella patens,51.945823,5.61334,2001-07-02,POINT (5.61334 51.945823)
Physcomitrella patens,51.884923,6.01812,2001-09-03,POINT (6.01812 51.884923)
Physcomitrella patens,51.805003,4.29392,2012-09-05,POINT (4.29392 51.805003)
Physcomitrella patens,52.377323,6.1073,2003-09-17,POINT (6.1073 52.377323)
Physcomitrella patens,52.518941,6.02463,2003-08-08,POINT (6.02463 52.518941)
Physcomitrella patens,52.497441,6.06039,2010-08-06,POINT (6.06039 52.497441)
Physcomitrella patens,51.879041,5.79101,2003-11-26,POINT (5.79101 51.879041)
Physcomitrella patens,52.362233,6.07762,2000-08-16,POINT (6.07762 52.362233)
Physcomitrella patens,51.815883,5.2047,2006-07-31,POINT (5.2047 51.815883)
Physcomitrella patens,51.835511,5.38307,1997-09-08,POINT (5.38307 51.835511)
Physcomitrella patens,51.981993,5.98988,2001-09-13,POINT (5.98988 51.981993)
Physcomitrella patens,52.463193,6.08614,2003-09-18,POINT (6.08614 52.463193)
Physcomitrella patens,52.469471,6.07954,2015-10-10,POINT (6.07954 52.469471)
Physcomitrella patens,51.034381,5.76049,2003-08-22,POINT (5.76049 51.034381)
Physcomitrella patens,52.497351,6.06039,2009-09-28,POINT (6.06039 52.497351)
Physcomitrella patens,52.473653,6.09809,2008-08-28,POINT (6.09809 52.473653)
Physcomitrella patens,52.497041,6.0609,2012-09-25,POINT (6.0609 52.497041)
Physcomitrella patens,52.127973,6.18617,2000-10-04,POINT (6.18617 52.127973)
Physcomitrella patens,52.497451,6.05922,2006-08-19,POINT (6.05922 52.497451)
Physcomitrella patens,52.463191,6.08614,2015-10-10,POINT (6.08614 52.463191)
Physcomitrella patens,52.176723,6.18213,2009-07-13,POINT (6.18213 52.176723)
Physcomitrella patens,51.858083,5.04436,2007-06-20,POINT (5.04436 51.858083)
Physcomitrella patens,51.919853,6.0198,2015-08-31,POINT (6.0198 51.919853)
Physcomitrella patens,51.855293,5.42519,2003-08-27,POINT (5.42519 51.855293)
Physcomitrella patens,51.808881,5.14795,2001-10-14,POINT (5.14795 51.808881)
Physcomitrella patens,51.850383,6.13301,2001-08-31,POINT (6.13301 51.850383)
Physcomitrella patens,51.893243,5.63334,2002-09-20,POINT (5.63334 51.893243)
Physcomitrella patens,51.884973,6.01806,2001-08-31,POINT (6.01806 51.884973)
Physcomitrella patens,51.891843,5.72295,2002-09-20,POINT (5.72295 51.891843)
Physcomitrella patens,51.879411,6.00443,1996-08-22,POINT (6.00443 51.879411)
Physcomitrella patens,51.848283,6.14741,2005-08-15,POINT (6.14741 51.848283)
Physcomitrella patens,51.936263,6.65554,2008-08-14,POINT (6.65554 51.936263)
Physcomitrella patens,51.870421,6.00431,1997-10-05,POINT (6.00431 51.870421)
Physcomitrella patens,51.860953,5.96402,2003-09-08,POINT (5.96402 51.860953)
Physcomitrella patens,51.837163,5.38574,2001-09-21,POINT (5.38574 51.837163)
Physcomitrella patens,51.887163,6.03562,2006-08-01,POINT (6.03562 51.887163)
Physcomitrella patens,51.870421,6.00431,1996-08-22,POINT (6.00431 51.870421)
Physcomitrella patens,51.948181,5.61447,2000-07-19,POINT (5.61447 51.948181)
Physcomitrella patens,51.921773,5.95819,2003-09-26,POINT (5.95819 51.921773)
Physcomitrella patens,52.209593,6.18892,2008-08-05,POINT (6.18892 52.209593)
Physcomitrella patens,51.848143,6.14816,2001-08-31,POINT (6.14816 51.848143)
Physcomitrella patens,51.888523,5.53994,2003-08-20,POINT (5.53994 51.888523)
Physcomitrella patens,51.810623,5.3764,2009-08-21,POINT (5.3764 51.810623)
Physcomitrella patens,51.036891,5.76379,2003-08-22,POINT (5.76379 51.036891)
Physcomitrella patens,51.758463,4.67775,2015-08-19,POINT (4.67775 51.758463)
Physcomitrella patens,51.966463,5.80951,2006-08-25,POINT (5.80951 51.966463)
Physcomitrella patens,52.198953,6.15919,2003-09-23,POINT (6.15919 52.198953)
Physcomitrella patens,51.919681,6.01393,2011-08-30,POINT (6.01393 51.919681)
Physcomitrella patens,51.883903,5.73177,2000-08-03,POINT (5.73177 51.883903)
Physcomitrella patens,51.879773,5.93182,2000-09-20,POINT (5.93182 51.879773)
Physcomitrella patens,52.470511,6.10163,2009-10-10,POINT (6.10163 52.470511)
Physcomitrella patens,51.873591,6.00072,1996-07-10,POINT (6.00072 51.873591)
Physcomitrella patens,51.928423,5.94832,2004-10-12,POINT (5.94832 51.928423)
Physcomitrella patens,51.863661,5.96407,2003-09-08,POINT (5.96407 51.863661)
Physcomitrella patens,52.179063,6.17732,2001-09-14,POINT (6.17732 52.179063)
Physcomitrella patens,51.885201,6.01541,2003-08-20,POINT (6.01541 51.885201)
Physcomitrella patens,51.865603,5.9394,2007-08-03,POINT (5.9394 51.865603)
Physcomitrella patens,52.468841,6.08027,2008-11-13,POINT (6.08027 52.468841)
Physcomitrella patens,51.947553,5.61508,2001-07-04,POINT (5.61508 51.947553)
Physcomitrella patens,51.867053,6.00423,2008-12-23,POINT (6.00423 51.867053)
Physcomitrella patens,51.809131,5.40895,1991-08-26,POINT (5.40895 51.809131)
Physcomitrella patens,51.034371,5.76178,2003-08-22,POINT (5.76178 51.034371)
Physcomitrella patens,51.863643,5.96388,2003-08-28,POINT (5.96388 51.863643)
Physcomitrella patens,52.496911,6.05994,2009-09-28,POINT (6.05994 52.496911)
Physcomitrella patens,51.034101,5.76192,2003-08-22,POINT (5.76192 51.034101)
Physcomitrella patens,51.946883,5.61525,2000-08-10,POINT (5.61525 51.946883)
Physcomitrella patens,51.869263,6.00447,2001-09-21,POINT (6.00447 51.869263)
Physcomitrella patens,52.494651,6.06124,2009-10-15,POINT (6.06124 52.494651)
Physcomitrella patens,51.869823,5.84375,2005-08-15,POINT (5.84375 51.869823)
Physcomitrella patens,51.879413,6.00443,2006-08-25,POINT (6.00443 51.879413)
Physcomitrella patens,52.518341,6.0199,2002-06-21,POINT (6.0199 52.518341)
Physcomitrella patens,52.318301,6.56692,2003-08-30,POINT (6.56692 52.318301)
Physcomitrella patens,51.866783,6.06608,2003-09-29,POINT (6.06608 51.866783)
Physcomitrella patens,51.923473,5.95548,2003-09-26,POINT (5.95548 51.923473)
Physcomitrella patens,51.037741,5.7643,2003-08-22,POINT (5.7643 51.037741)
Physcomitrella patens,51.928383,5.94842,2004-10-14,POINT (5.94842 51.928383)
Physcomitrella patens,51.865023,5.94044,2001-09-19,POINT (5.94044 51.865023)
Physcomitrella patens,51.941353,5.64663,2000-08-01,POINT (5.64663 51.941353)
Physcomitrella patens,52.378203,6.111,2003-09-17,POINT (6.111 52.378203)
Physcomitrella patens,51.935783,6.65697,2008-08-14,POINT (6.65697 51.935783)
Physcomitrella patens,51.969883,5.04394,2008-08-04,POINT (5.04394 51.969883)
Physcomitrella patens,51.946093,5.04285,2012-09-07,POINT (5.04285 51.946093)
Physcomitrella patens,51.885233,5.76483,2009-08-11,POINT (5.76483 51.885233)
Physcomitrella patens,52.374413,6.08685,2003-09-17,POINT (6.08685 52.374413)
Physcomitrella patens,51.851063,5.98364,2006-09-26,POINT (5.98364 51.851063)
Physcomitrella patens,51.894073,5.634,2002-09-20,POINT (5.634 51.894073)
Physcomitrella patens,51.879773,5.93182,2001-10-17,POINT (5.93182 51.879773)
Physcomitrella patens,51.834903,5.38636,2001-09-24,POINT (5.38636 51.834903)
Physcomitrella patens,51.881031,5.42351,2000-05-11,POINT (5.42351 51.881031)
Physcomitrella patens,51.864763,5.93898,2007-07-26,POINT (5.93898 51.864763)
Physcomitrella patens,51.837131,5.38582,1997-09-08,POINT (5.38582 51.837131)
Physcomitrella patens,51.935713,6.65688,2008-08-09,POINT (6.65688 51.935713)
Physcomitrella patens,51.872443,6.05578,2003-09-19,POINT (6.05578 51.872443)
Physcomitrella patens,51.864433,6.33727,2006-10-05,POINT (6.33727 51.864433)
Physcomitrella patens,51.898323,5.47125,2003-08-29,POINT (5.47125 51.898323)
